REP,LIDER,EQUIPE,OFFICE,CANAL,EXCL_REP_ME,EXCL_REP
ext_rasoabru,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,25
ext_romedfel,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,2
ext_shdriell,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_sofffern,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,15,1
ext_thallale,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,26
ext_goclana,ext_raysskel,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_ludinmar,ext_raysskel,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_raysskel,ext_sergfrei,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_beakelly,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,14
ext_begarana,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,20,27
ext_bentleti,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,5
ext_beradria,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,23
ext_esevelly,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,34
ext_esjacint,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,8
ext_fesaeric,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,10
ext_fransper,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,17
ext_gerscarl,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,15
ext_israells,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,99,10
ext_jeaclaud,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,33
ext_jessicxa,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,17
ext_jhonacar,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,6
ext_kasammyh,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,24
ext_marisatu,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,56,20
ext_sicdavi,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,11
ext_staisant,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,14
ext_alvesjen,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_anasans,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_arcleona,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,45,98
ext_biaellen,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_biheloiz,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,29
ext_cibregin,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_edolicar,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,29
ext_emebruno,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,26,8
ext_esthermo,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,12
ext_gilvansi,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_globdaia,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,20,24
ext_hihellen,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,12
ext_josefsoa,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,59,24
ext_jullyaga,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,16
ext_kaevaris,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_macikaua,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,8
ext_micemily,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_pacatri,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,21
ext_renathco,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,10
ext_rhluisa,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,34,7
ext_soupaola,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,24,26
ext_visasara,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,34
ext_yasmisiq,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_yutrajan,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,21
ext_anbarrma,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_fiprotas,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_jamilese,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_julionov,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_norarauj,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_rocjoyce,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_clpalana,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,40
ext_edbaldai,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,28,15
ext_felimpau,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,8,13
ext_lamonfra,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,27
ext_leonarqu,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,16,20
ext_lucilias,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,6
ext_rampalom,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,8
ext_ranjulia,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_sabritda,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_sasorebe,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,14
ext_sildarla,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,8,10
ext_adciriac,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,27
ext_aiansant,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,3,9
ext_alipsouz,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,32,31
ext_anakayla,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_beatrcab,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,21
ext_bihorta,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_edninasc,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,55
ext_elisamje,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,32,38
ext_geisajes,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,1
ext_gersonol,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_gonahenr,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,4
ext_inarlima,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_islcarlo,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,6,5
ext_kailmira,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,7
ext_luisasen,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,17,15
ext_maiaraas,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,36
ext_motaleti,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,14
ext_naiarnun,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,10
ext_najmathe,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,11
ext_olsilema,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,3,22
ext_raevelle,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_saolivec,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_tailanen,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,2
ext_alpaigab,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,29
ext_brenamor,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,38
ext_cintrama,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,21
ext_gelouise,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_goccarol,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,22
ext_jufreana,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,18
ext_keilansi,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,3,14
ext_leitebea,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,7
ext_mikacort,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,31
ext_nasitain,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,6,23
ext_pisilgab,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,12
ext_rocjoyce,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,23
ext_sisoutal,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,31,53
ext_ampmarce,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_evventur,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,17
ext_gafejoao,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,20,21
ext_georsoar,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_gilcesan,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,13
ext_guianunc,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,19
ext_jealmpau,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,16
ext_karileal,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_maxubarb,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,14,32
ext_naleopol,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,13,23
ext_norarauj,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,17,9
ext_nutluana,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_sotauany,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,12
ext_adciriac,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,12
ext_alipsouz,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,17
ext_geraldic,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_jamilali,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,16
ext_jesudeni,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,18
ext_olelton,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_raevelle,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,8
ext_sijemers,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_sofiafer,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,11
ext_brunre,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,43,74
ext_casaleti,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,65,62
ext_crpaixco,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,29,82
ext_csamathe,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,15
ext_dalrebou,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,34,111
ext_laiclara,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,37,96
ext_mabcarol,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,42
ext_naylcarv,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,40
ext_sagramac,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,15
ext_samileid,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,46,40
ext_sasoerik,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,13,56
ext_sayamori,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,27,52
ext_sisoutal,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,28
ext_taialsan,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,31
ext_alcarige,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,150
ext_alsarebe,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,57
ext_calinsan,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,34
ext_concepri,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,23
ext_evermene,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_lucasils,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,24
ext_nailbrit,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,22
ext_safalan,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,3,52
ext_senrober,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,66
ext_tatianbi,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,12
ext_tiamatia,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,55
ext_anakayla,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,9
ext_andrsoue,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_barretce,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_beatrcab,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,13
ext_concepri,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_dalrebou,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,19,23
ext_geisajes,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,26,45
ext_geraldic,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,22
ext_gersonol,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_jesudeni,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,12
ext_kailmira,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,17,21
ext_luisasen,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,16
ext_oljaless,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,6
ext_olsilema,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_raevelle,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,28
ext_saolivec,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,20,24
ext_tailanen,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,7
ext_tamtalit,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_aiansant,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_edninasc,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,20
ext_elisamje,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,15,21
ext_geisajes,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,19
ext_isabelej,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_islcarlo,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_maiaraas,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,9
ext_naiarnun,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,16
ext_najmathe,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_alcarige,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,42
ext_alju,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,17
ext_ampmarce,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_cachana,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,8,26
ext_concepri,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_evermene,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_evventur,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_feferica,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_fesageov,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,37,38
ext_georsoar,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,10,5
ext_gersonol,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,11,7
ext_inarlima,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_jeagertr,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,19
ext_jealmpau,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,9
ext_maxubarb,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_mendedai,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,6
ext_motaleti,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,25
ext_naleopol,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_pigferna,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,13
ext_raflobo,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,21,27
ext_recanari,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_sildarla,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_sotauany,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,0
ext_thailmel,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,8
ext_vasqmarc,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,15,32
ext_victcaua,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,10,24
ext_anbarrma,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_andrsoue,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,11
ext_auflavio,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,10,54
ext_barretce,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,3,50
ext_carolaa,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,16
ext_cecidias,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,17
ext_correwil,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,41
ext_daarouca,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,21,37
ext_deiazeve,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_gonzagra,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,6,38
ext_julionov,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,11,41
ext_limma,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,52
ext_micacout,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,35
ext_sasapabl,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,9
ext_tamtalit,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,11,22
ext_adsmanoe,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,15,26
ext_anbarrma,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,10,26
ext_andrsoue,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_barretce,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_carolaa,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,19
ext_deiazeve,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_fiprotas,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,42
ext_fraar,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,20
ext_lucasils,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,14
ext_lutercio,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,29
ext_marcubra,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,10,41
ext_marcusje,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,35
ext_moaazeve,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,43
ext_nailbrit,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,6
ext_oljaless,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,10
ext_saaldoug,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,17,28
ext_sasapabl,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,8
ext_senrober,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,14
ext_tamilrei,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,64
ext_tamtalit,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,11
ext_tiamatia,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,4
ext_vapaim,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,41,98
